0.911	0.178	0.792	0.367	0.847	0.239
0.911	0.187	0.792	0.382	0.847	0.251
0.914	0.181	0.793	0.382	0.849	0.246
0.914	0.182	0.798	0.373	0.852	0.245
0.911	0.183	0.801	0.363	0.852	0.243
0.909	0.187	0.802	0.362	0.852	0.246
0.913	0.187	0.797	0.383	0.851	0.251
0.911	0.174	0.794	0.359	0.849	0.234
0.908	0.171	0.793	0.348	0.847	0.229
0.91	0.183	0.795	0.367	0.849	0.244
0.913	0.186	0.801	0.372	0.853	0.248
0.91	0.184	0.796	0.368	0.849	0.246
0.912	0.178	0.796	0.364	0.85	0.239
0.91	0.194	0.794	0.387	0.848	0.258
0.912	0.188	0.795	0.38	0.849	0.251
0.914	0.176	0.803	0.357	0.855	0.236
0.913	0.176	0.793	0.37	0.849	0.239
0.909	0.183	0.795	0.365	0.848	0.244
0.916	0.186	0.798	0.387	0.853	0.251
0.916	0.163	0.794	0.354	0.851	0.223
0.914	0.173	0.791	0.368	0.848	0.235
0.914	0.182	0.794	0.379	0.85	0.246
0.912	0.182	0.801	0.365	0.853	0.243
0.914	0.186	0.799	0.379	0.852	0.249
0.907	0.161	0.788	0.335	0.843	0.217
0.914	0.182	0.793	0.38	0.849	0.246
0.907	0.184	0.798	0.357	0.849	0.243
0.914	0.18	0.799	0.368	0.853	0.241
0.908	0.17	0.791	0.348	0.845	0.228
0.916	0.183	0.8	0.38	0.854	0.247
0.909	0.186	0.797	0.368	0.849	0.247
0.912	0.183	0.791	0.38	0.847	0.247
0.914	0.186	0.797	0.381	0.851	0.25
0.91	0.175	0.794	0.356	0.848	0.234
0.916	0.187	0.797	0.389	0.852	0.252
0.912	0.178	0.8	0.36	0.852	0.238
0.91	0.176	0.804	0.344	0.853	0.233
0.907	0.179	0.797	0.351	0.848	0.237
0.909	0.173	0.794	0.353	0.848	0.233
0.914	0.18	0.797	0.373	0.852	0.242
0.917	0.184	0.796	0.391	0.852	0.25
0.91	0.174	0.792	0.358	0.847	0.234
0.914	0.186	0.793	0.387	0.85	0.251
0.914	0.179	0.798	0.372	0.852	0.242
