8.668	9.662	5.656	8.668	9.662	5.656	0.75	0.622	0.8	0.75	0.622	0.8	0	0	0	0	0.2	0
7.73	8.506	8.026	7.73	8.506	8.026	0.714	0.786	0.81	0.714	0.786	0.81	0	0	0	0	0	0
0	2.624	0	0	2.624	0	0	0	0	0	0	0	0.25	0	0.2	0	0	0.2
0	0.874	0	0	0.874	0	0	0	0	0	0	0	0.571	0.2	0.2	0.714	0	0.2
2.624	0	0	2.624	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.852	5.656	7.545	8.852	5.656	7.545	0.778	0.8	0.714	0.778	0.8	0.714	0	0	0	0	0	0.2
9.443	0	0	9.443	0	0	0.333	0	0	0.333	0	0	0.333	0	0	0.333	0	0.8
0	0.892	0	0	0.892	0	0	0	0	0	0	0	0	0.222	0	0	0	0
14.91	11.133	14.437	14.91	11.133	14.437	0.495	0.622	0.451	0.495	0.622	0.451	0	0	0	0	0	0
12.303	13.226	11.133	12.303	13.226	11.133	0.618	0.545	0.622	0.618	0.545	0.622	0	0	0	0	0	0
12.381	13.632	12.164	12.381	13.632	12.164	0.582	0.576	0.582	0.582	0.576	0.582	0	0.2	0	0	0	0
0	0	5.333	0	0	5.333	0	0	0.2	0	0	0.2	0	0.2	0.5	0	0.2	0
10.882	18.48	9.58	10.882	18.48	9.58	0.545	0.353	0.622	0.545	0.353	0.622	0	0	0	0	0	0.2
8.506	0	7.73	8.506	0	7.73	0.786	0	0.714	0.786	0	0.714	0	0	0	0	0	0
0	0	2.624	0	0	2.624	0	0	0	0	0	0	0	0	0	0	0	0
6.552	0	0	6.552	0	0	0.524	0	0	0.524	0	0	0.125	0.125	0	0	0.125	0
9.58	10.882	9.662	9.58	10.882	9.662	0.622	0.545	0.622	0.622	0.545	0.622	0	0	0	0.2	0	0.2
7.545	8.852	22.915	7.545	8.852	22.915	0.714	0.778	0.188	0.714	0.778	0.188	0	0	0	0.2	0	0
3.882	0	3.745	3.882	0	3.745	0.5	0	0.5	0.5	0	0.5	0	0	0.2	0	0.333	0
0	0	8.506	0	0	8.506	0	0	0.786	0	0	0.786	0	0	0	0	0	0
9.798	8.026	13.632	9.798	8.026	13.632	0.694	0.81	0.576	0.694	0.81	0.576	0	0	0.2	0	0	0
0	3.745	0	0	3.745	0	0	0.5	0	0	0.5	0	0.333	0.2	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.133	12.303	14.91	11.133	12.303	14.91	0.622	0.618	0.495	0.622	0.618	0.495	0	0	0	0	0	0
18.48	16.11	10.882	18.48	16.11	10.882	0.353	0.4	0.545	0.353	0.4	0.545	0	0	0	0	0	0
0	6.552	0	0	6.552	0	0	0.524	0	0	0.524	0	0	0.125	0.2	0	0	0
8.026	7.73	9.798	8.026	7.73	9.798	0.81	0.714	0.694	0.81	0.714	0.694	0	0	0	0	0	0
9.662	9.58	8.668	9.662	9.58	8.668	0.622	0.622	0.75	0.622	0.622	0.75	0	0	0	0.2	0.2	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.909	19.234	0	2.909	19.234	0	0.667	0.211	0	0.667	0.211	0	0	0	0	0	0.286	0.333
0	5.564	0	0	5.564	0	0	0.533	0	0	0.533	0	0	0.25	0.4	0	0	0.2
16.11	14.437	18.48	16.11	14.437	18.48	0.4	0.451	0.353	0.4	0.451	0.353	0	0	0	0	0	0
22.915	7.545	19.234	22.915	7.545	19.234	0.188	0.714	0.211	0.188	0.714	0.211	0	0	0	0	0.2	0.286
5.828	0.874	3.155	5.828	0.874	3.155	0.867	0	1	0.867	0	1	0	0.2	0.6	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0
33.935	0.99	7.076	33.935	0.99	7.076	0.429	0	0.857	0.419	0	0.857	0.4	0.333	0.4	0	0.333	0
0	0	66.141	0	0	66.141	0	0	0.16	0	0	0.158	0.75	0.667	0.2	1	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0.667	0	0	0	0	0.2
0	0.85	0	0	0.85	0	0	0	0	0	0	0	1	0	0	1	0	0.8
0	0	17.105	0	0	16.168	0	0	0.743	0	0	0.742	1	0.667	0	1	0.667	0
5.263	0	0	5.263	0	0	0.9	0	0	0.9	0	0	0	0.75	0.75	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.75	1	0.8	0	1	0.2
7.076	33.935	0	7.076	33.935	0	0.857	0.429	0	0.857	0.419	0	0.4	0.4	1	0	0	0
0	17.105	9.046	0	16.168	9.046	0	0.743	0.833	0	0.742	0.806	0.875	0	0.2	0.875	0	0.2
3.497	66.141	0	3.497	66.141	0	1	0.16	0	1	0.158	0	0.625	0.2	0.333	0.75	0	1
0	19.58	0	0	19.58	0	0	0.661	0	0	0.643	0	1	0.778	0.75	0.778	0.556	0
0	0	0	0	0	0	0	0	0	0	0	0	0.667	0.625	1	0.667	0.75	1
0	0	25.933	0	0	25.933	0	0	0.456	0	0	0.447	0	0	0	0	0	0
10.513	2.828	2.317	10.513	2.828	2.317	0.4	0.667	1	0.4	0.667	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.667	0	0.2	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.667	0	0	0
19.58	9.046	0	19.58	9.046	0	0.661	0.833	0	0.643	0.806	0	0.778	0.2	1	0.556	0.2	0.778
66.141	0	3.497	66.141	0	3.497	0.16	0	1	0.158	0	1	0.2	0.75	0.625	0	1	0.75
0	5.263	0	0	5.263	0	0	0.9	0	0	0.9	0	0.75	0	0.667	0	0	0
0.873	0	0	0.873	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.216	3.515	0	6.216	3.515	0	0.667	1	0	0.667	1	0	0	0	0	0	0	0
0	6.216	0	0	6.216	0	0	0.667	0	0	0.667	0	0	0	0	0	0	0.2
9.046	0	19.58	9.046	0	19.58	0.833	0	0.661	0.806	0	0.643	0.2	0.875	0.778	0.2	0.875	0.556
0	0	2.083	0	0	2.083	0	0	0	0	0	0	1	0.25	0	1	0.25	0
0	0	0	0	0	0	0	0	0	0	0	0	0.8	0.667	0.25	0.2	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0
0.99	0	33.935	0.99	0	33.935	0	0	0.429	0	0	0.419	0.333	0	0.4	0.333	0	0
2.083	0	1.039	2.083	0	1.039	0	0	0	0	0	0	0	1	0	0	1	0
13.331	7.928	8.868	13.331	7.928	8.868	0.424	0.571	0.571	0.424	0.571	0.571	0	0	0	0	0	0
0	4.903	3.98	0	3.844	3.98	0	0.2	0.333	0	0.333	0.333	0.111	0.2	0	0.444	0	0
8.143	0	0	8.143	0	0	0.464	0	0	0.464	0	0	0.75	0.667	0.4	0.375	1	0.8
0	12.698	0	0	12.698	0	0	0.321	0	0	0.321	0	0.2	0.857	0.25	0.2	0.143	0.25
7.928	7.262	13.331	7.928	7.262	13.331	0.571	0.571	0.424	0.571	0.571	0.424	0	0.222	0	0	0.222	0
0	8.143	0	0	8.143	0	0	0.464	0	0	0.464	0	0.4	0.75	0.333	0.8	0.375	1
0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.2	0.4	0.25	0.2	0.2
0	8.135	8.143	0	8.135	8.143	0	0.5	0.464	0	0.5	0.464	0.667	0.778	0.75	1	0.111	0.375
0	0	0	0	0	0	0	0	0	0	0	0	0.333	0.4	0.667	1	0.8	0.667
0	0	2.827	0	0	2.827	0	0	0.333	0	0	0.333	0.4	0.25	0	0.2	0.25	0
0	0	12.698	0	0	12.698	0	0	0.321	0	0	0.321	0.667	0.333	0.857	0.667	1	0.143
4.341	0	5.495	4.341	0	5.495	0.8	0	0.4	0.8	0	0.4	0	0.375	0.2	0.4	0.125	0
1.059	2.827	1.008	0	2.827	1.008	0	0.333	0	0	0.333	0	0.5	0	0.6	0	0	0.8
