0.923	0.182	0.762	0.455	0.835	0.26
0.929	0.185	0.764	0.479	0.838	0.267
0.927	0.187	0.76	0.48	0.835	0.269
0.926	0.185	0.755	0.481	0.832	0.267
0.924	0.174	0.757	0.453	0.833	0.252
0.928	0.192	0.763	0.489	0.837	0.276
0.929	0.201	0.767	0.5	0.84	0.287
0.924	0.19	0.754	0.481	0.83	0.272
0.928	0.197	0.767	0.493	0.84	0.282
0.928	0.204	0.766	0.5	0.839	0.29
0.924	0.186	0.759	0.468	0.833	0.266
0.93	0.199	0.764	0.503	0.839	0.285
0.924	0.189	0.768	0.462	0.839	0.268
0.93	0.196	0.765	0.496	0.84	0.281
0.927	0.192	0.763	0.484	0.837	0.275
0.922	0.197	0.768	0.466	0.838	0.277
0.924	0.183	0.766	0.456	0.838	0.261
0.927	0.191	0.766	0.48	0.839	0.274
0.926	0.185	0.76	0.473	0.835	0.266
0.93	0.202	0.764	0.51	0.839	0.29
0.927	0.191	0.761	0.485	0.836	0.275
0.93	0.192	0.76	0.499	0.837	0.277
0.928	0.192	0.767	0.481	0.839	0.275
0.927	0.188	0.768	0.471	0.84	0.269
0.923	0.192	0.759	0.477	0.833	0.274
0.926	0.185	0.768	0.46	0.839	0.264
0.927	0.176	0.761	0.46	0.836	0.254
0.925	0.193	0.763	0.477	0.836	0.275
0.924	0.19	0.765	0.468	0.837	0.27
0.924	0.177	0.764	0.447	0.837	0.253
0.929	0.201	0.764	0.504	0.838	0.287
0.929	0.194	0.759	0.501	0.835	0.28
0.928	0.188	0.766	0.474	0.839	0.269
0.929	0.188	0.763	0.484	0.838	0.271
0.927	0.18	0.756	0.473	0.833	0.261
0.928	0.202	0.758	0.51	0.834	0.29
0.928	0.184	0.76	0.479	0.836	0.266
0.926	0.191	0.76	0.48	0.835	0.273
0.926	0.191	0.763	0.478	0.836	0.273
0.923	0.187	0.76	0.466	0.834	0.267
0.928	0.17	0.766	0.447	0.839	0.246
0.926	0.19	0.768	0.47	0.84	0.271
0.93	0.183	0.759	0.487	0.836	0.266
0.925	0.185	0.756	0.476	0.832	0.267
0.925	0.19	0.761	0.477	0.835	0.272
0.921	0.192	0.761	0.466	0.834	0.272
0.929	0.198	0.766	0.495	0.84	0.283
0.924	0.196	0.76	0.485	0.834	0.279
0.926	0.175	0.759	0.457	0.834	0.254
0.926	0.193	0.763	0.484	0.837	0.276
0.927	0.189	0.757	0.487	0.834	0.273
0.927	0.187	0.756	0.487	0.833	0.27
0.929	0.187	0.764	0.482	0.839	0.269
0.929	0.185	0.768	0.474	0.841	0.266
0.931	0.177	0.762	0.475	0.838	0.258
0.926	0.194	0.766	0.479	0.838	0.277
0.928	0.179	0.767	0.461	0.84	0.258
0.927	0.196	0.765	0.487	0.838	0.279
0.926	0.188	0.76	0.479	0.835	0.27
0.93	0.189	0.764	0.487	0.839	0.272
0.928	0.177	0.756	0.472	0.834	0.257
0.927	0.179	0.756	0.473	0.832	0.26
0.926	0.184	0.759	0.471	0.834	0.264
0.921	0.186	0.761	0.457	0.833	0.265
0.927	0.188	0.762	0.478	0.836	0.27
0.921	0.2	0.763	0.475	0.835	0.281
0.927	0.183	0.765	0.467	0.838	0.263
0.926	0.199	0.76	0.496	0.835	0.284
0.932	0.179	0.758	0.487	0.836	0.261
0.924	0.189	0.758	0.475	0.833	0.27
0.93	0.185	0.759	0.491	0.836	0.269
0.926	0.186	0.759	0.474	0.834	0.267
0.924	0.185	0.756	0.469	0.832	0.265
0.927	0.179	0.759	0.468	0.834	0.259
0.93	0.189	0.763	0.491	0.838	0.273
0.929	0.207	0.766	0.51	0.84	0.294
0.931	0.203	0.769	0.508	0.842	0.29
0.928	0.188	0.765	0.476	0.839	0.269
0.926	0.187	0.765	0.469	0.838	0.268
0.926	0.19	0.759	0.484	0.835	0.273
0.928	0.193	0.768	0.482	0.84	0.275
0.927	0.189	0.76	0.484	0.835	0.272
0.93	0.191	0.76	0.497	0.836	0.276
0.923	0.192	0.765	0.468	0.837	0.272
0.927	0.195	0.769	0.481	0.841	0.278
0.925	0.188	0.761	0.473	0.835	0.269
0.929	0.187	0.766	0.479	0.839	0.269
0.93	0.2	0.763	0.508	0.838	0.287
0.927	0.183	0.761	0.471	0.836	0.264
0.928	0.192	0.76	0.49	0.836	0.276
0.927	0.186	0.761	0.476	0.836	0.268
0.928	0.179	0.762	0.465	0.837	0.259
0.93	0.188	0.76	0.492	0.836	0.272
0.929	0.182	0.76	0.478	0.836	0.264
