0	2.19	0	0	0	0	2.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	1	1	0	0	0.2	1	1	0.2	0	0.735
0	0	1.01	0	0	0.915	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.667	1	1	0	0.2	0.667	1	1	0	0.484
0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0.894	0.994
0	0	1.147	0	6.425	0	1.998	1.147	0	7.545	0	0	0	0	0	0	1	0	0	0.393	0	1	0	0	0.393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.470
0	0	0	2.19	0	0	0	0	2.19	0.915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.2	0	1	0	0.2	0.2	0	0.294	0.887
0	-1	0	-1	0	0	-1	0	-1	0	0	-1	0	-1	0	0	-1	0	-1	0	0	-1	0	-1	0	0	-1	0	-1	0	0	-1	0	-1	0	0.8	-1	0	-1	0	0.899	0.999
3.842	6.328	12.211	10.84	5.388	4.675	10.148	16.461	13.24	8.404	0	0	0	0	0	0.5	0.667	0.476	0.582	0.821	0.5	0.667	0.476	0.582	0.821	0	0	0	0	0	0.2	0.4	0.5	0.25	0.8	0	0	0	0	0	0	0.542
1.873	0	0	10.935	1.189	4.402	2.49	0	16.153	4.31	0	0	0	0	0	1	0	0	0.243	0.5	1	0	0	0.243	0.5	0	0	0	0	0	0	0	0.4	0	0	0	0	0.2	0	0	0.197	0.376
0	0	0	0.9	6.882	0	0	0	1.717	8.527	0	0	0	0	0	0	0	0	1	0.244	0	0	0	1	0.244	0	0	0	0	0	0	0	0.2	0	0	0	0	0.2	0	0	0.417	0.534
6.425	1.147	0	0	2.19	7.545	1.147	0	0	2.19	0	0	0	0	0	0.393	0	0	0	0	0.393	0	0	0	0	0	0	0	0	0	0	0	1	0	0.2	0	0	1	0	0.2	0.556	0.227
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.718	0.974
1.727	0	0	2.387	0	7.894	0.87	0	4.409	0	0	0	0	0	0	0.571	0	0	0.833	0	0.571	0	0	0.833	0	0	0	0	0	0	0	0	0.625	0	0.333	0	0	0.75	0	0.667	0.897	0.344
15.609	3.028	17.831	0	0	18.827	4.917	21.968	0	0.865	0	0	0	0	0	0.331	0.5	0.267	0	0	0.331	0.5	0.267	0	0	0	0	0	0	0	1	0	0	0.6	0	0	0	0	0.4	0	0.42	0.408
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.718	0.729
