0.902	0.171	0.846	0.258	0.873	0.206
0.902	0.178	0.844	0.269	0.872	0.214
0.904	0.178	0.843	0.275	0.872	0.216
0.902	0.164	0.849	0.243	0.875	0.196
0.903	0.161	0.848	0.243	0.874	0.194
0.909	0.183	0.847	0.287	0.877	0.223
0.905	0.173	0.846	0.267	0.874	0.21
0.901	0.181	0.848	0.265	0.874	0.215
0.907	0.174	0.848	0.269	0.876	0.211
0.909	0.164	0.845	0.263	0.876	0.202
0.903	0.178	0.849	0.265	0.875	0.213
0.905	0.185	0.848	0.28	0.876	0.223
0.903	0.179	0.847	0.268	0.874	0.214
0.903	0.179	0.845	0.272	0.873	0.216
0.904	0.17	0.848	0.257	0.875	0.205
0.905	0.177	0.846	0.272	0.875	0.215
0.906	0.186	0.852	0.277	0.878	0.223
0.904	0.177	0.85	0.263	0.876	0.211
0.898	0.167	0.842	0.248	0.869	0.2
0.908	0.183	0.85	0.279	0.878	0.221
0.907	0.181	0.842	0.287	0.873	0.222
0.899	0.185	0.849	0.264	0.873	0.218
0.906	0.187	0.848	0.284	0.876	0.225
0.907	0.172	0.847	0.268	0.876	0.21
0.903	0.186	0.855	0.266	0.878	0.219
0.901	0.169	0.846	0.251	0.873	0.202
0.906	0.177	0.848	0.271	0.876	0.214
0.904	0.18	0.846	0.273	0.874	0.217
0.908	0.187	0.852	0.284	0.879	0.226
0.905	0.174	0.841	0.274	0.872	0.213
0.906	0.188	0.85	0.283	0.877	0.226
0.903	0.182	0.846	0.275	0.874	0.219
0.907	0.17	0.844	0.269	0.874	0.208
0.903	0.177	0.842	0.272	0.872	0.214
0.904	0.172	0.845	0.264	0.874	0.208
0.903	0.176	0.852	0.256	0.877	0.208
0.9	0.162	0.841	0.249	0.87	0.197
0.903	0.179	0.848	0.267	0.875	0.214
0.903	0.168	0.848	0.252	0.875	0.202
0.903	0.177	0.847	0.265	0.874	0.212
0.901	0.177	0.85	0.258	0.875	0.21
0.904	0.181	0.848	0.274	0.875	0.218
0.904	0.159	0.845	0.245	0.874	0.193
0.908	0.176	0.849	0.272	0.878	0.214
0.906	0.181	0.844	0.282	0.874	0.221
0.906	0.184	0.849	0.28	0.877	0.222
0.904	0.166	0.844	0.257	0.873	0.201
0.907	0.185	0.847	0.286	0.876	0.225
0.907	0.174	0.843	0.277	0.874	0.214
0.905	0.18	0.849	0.27	0.876	0.216
0.906	0.183	0.85	0.276	0.877	0.22
0.9	0.18	0.852	0.256	0.875	0.211
0.906	0.175	0.844	0.274	0.874	0.213
0.905	0.187	0.852	0.277	0.878	0.224
0.9	0.179	0.849	0.26	0.874	0.212
0.908	0.171	0.842	0.277	0.874	0.211
0.906	0.168	0.848	0.26	0.876	0.204
0.905	0.157	0.84	0.253	0.871	0.194
0.907	0.17	0.85	0.261	0.878	0.205
0.905	0.176	0.847	0.268	0.875	0.212
0.908	0.187	0.847	0.291	0.877	0.228
0.903	0.184	0.847	0.275	0.875	0.221
0.907	0.18	0.844	0.283	0.874	0.22
0.906	0.172	0.847	0.267	0.875	0.209
0.907	0.187	0.85	0.283	0.878	0.225
0.906	0.178	0.843	0.28	0.873	0.218
0.903	0.179	0.843	0.275	0.872	0.217
0.907	0.182	0.852	0.274	0.878	0.219
0.905	0.167	0.845	0.259	0.874	0.203
0.905	0.167	0.845	0.26	0.874	0.203
0.905	0.196	0.852	0.288	0.878	0.233
0.9	0.189	0.847	0.275	0.873	0.224
0.902	0.182	0.849	0.268	0.875	0.216
0.901	0.176	0.85	0.255	0.875	0.208
0.903	0.18	0.849	0.267	0.875	0.215
0.906	0.184	0.851	0.276	0.878	0.221
0.907	0.18	0.845	0.283	0.875	0.22
0.902	0.184	0.852	0.265	0.876	0.217
0.909	0.177	0.85	0.275	0.879	0.215
0.912	0.176	0.85	0.281	0.88	0.216
0.906	0.185	0.846	0.284	0.875	0.224
0.902	0.175	0.848	0.258	0.874	0.208
0.908	0.181	0.853	0.273	0.88	0.217
0.907	0.174	0.848	0.269	0.876	0.211
0.905	0.182	0.845	0.28	0.874	0.22
0.908	0.173	0.846	0.273	0.876	0.211
0.91	0.194	0.852	0.296	0.88	0.234
0.904	0.182	0.85	0.271	0.876	0.218
0.903	0.182	0.848	0.27	0.875	0.217
0.905	0.177	0.847	0.271	0.875	0.215
0.904	0.168	0.843	0.262	0.872	0.205
0.904	0.186	0.847	0.28	0.874	0.224
0.909	0.183	0.851	0.28	0.879	0.221
0.903	0.181	0.851	0.265	0.876	0.215
0.909	0.173	0.849	0.273	0.878	0.212
0.906	0.181	0.851	0.272	0.877	0.217
0.91	0.181	0.845	0.291	0.876	0.223
0.906	0.158	0.846	0.247	0.875	0.192
0.908	0.179	0.851	0.275	0.879	0.217
0.904	0.173	0.847	0.262	0.874	0.208
0.9	0.178	0.844	0.265	0.871	0.213
0.904	0.179	0.842	0.279	0.872	0.218
0.906	0.183	0.85	0.276	0.877	0.22
0.908	0.172	0.846	0.272	0.876	0.211
0.908	0.176	0.85	0.271	0.878	0.213
0.901	0.19	0.847	0.277	0.873	0.225
0.905	0.175	0.847	0.267	0.875	0.212
0.908	0.186	0.85	0.285	0.878	0.225
0.9	0.182	0.843	0.271	0.871	0.218
0.901	0.184	0.848	0.269	0.874	0.218
0.903	0.183	0.848	0.272	0.875	0.219
0.904	0.191	0.849	0.284	0.876	0.228
0.906	0.175	0.844	0.274	0.874	0.213
0.905	0.184	0.849	0.275	0.876	0.22
0.901	0.181	0.842	0.275	0.871	0.218
0.906	0.181	0.851	0.273	0.878	0.218
0.906	0.186	0.847	0.284	0.875	0.224
0.905	0.169	0.845	0.262	0.874	0.206
0.904	0.18	0.844	0.278	0.873	0.218
0.9	0.179	0.844	0.265	0.871	0.214
0.91	0.177	0.848	0.281	0.878	0.217
0.903	0.176	0.848	0.262	0.874	0.211
0.909	0.181	0.852	0.276	0.88	0.218
0.906	0.178	0.849	0.272	0.876	0.215
0.904	0.172	0.843	0.266	0.873	0.209
0.902	0.167	0.848	0.248	0.874	0.199
0.904	0.176	0.851	0.26	0.877	0.21
0.899	0.179	0.849	0.258	0.873	0.211
0.904	0.168	0.844	0.261	0.873	0.205
0.906	0.172	0.846	0.268	0.875	0.21
0.902	0.18	0.844	0.272	0.872	0.217
0.899	0.183	0.849	0.262	0.873	0.216
0.908	0.173	0.848	0.271	0.877	0.211
0.905	0.177	0.844	0.274	0.873	0.215
0.901	0.176	0.842	0.267	0.871	0.212
0.904	0.182	0.848	0.274	0.875	0.219
0.906	0.181	0.847	0.279	0.876	0.22
0.903	0.179	0.844	0.272	0.873	0.215
0.908	0.173	0.847	0.271	0.876	0.211
0.908	0.185	0.847	0.29	0.877	0.226
0.906	0.183	0.847	0.282	0.875	0.222
0.9	0.188	0.847	0.273	0.873	0.223
0.901	0.16	0.84	0.247	0.869	0.194
0.907	0.179	0.846	0.279	0.875	0.218
0.903	0.177	0.845	0.27	0.873	0.214
0.907	0.187	0.851	0.283	0.878	0.225
0.909	0.161	0.847	0.256	0.877	0.197
0.904	0.176	0.848	0.264	0.875	0.211
0.908	0.187	0.852	0.282	0.879	0.225
0.902	0.179	0.848	0.265	0.874	0.214
0.905	0.183	0.852	0.27	0.877	0.218
0.901	0.183	0.845	0.271	0.872	0.218
0.908	0.187	0.851	0.284	0.878	0.225
0.902	0.169	0.845	0.257	0.872	0.204
0.908	0.184	0.849	0.284	0.877	0.223
0.904	0.187	0.846	0.283	0.874	0.225
0.905	0.185	0.846	0.284	0.874	0.224
0.901	0.194	0.849	0.282	0.874	0.23
0.905	0.176	0.848	0.267	0.875	0.212
0.902	0.188	0.853	0.269	0.877	0.221
0.901	0.173	0.846	0.257	0.873	0.207
0.906	0.177	0.845	0.274	0.875	0.215
0.904	0.191	0.85	0.282	0.876	0.228
0.905	0.179	0.848	0.271	0.875	0.216
0.907	0.185	0.849	0.281	0.877	0.223
0.904	0.183	0.848	0.275	0.875	0.22
0.903	0.179	0.844	0.272	0.873	0.216
0.908	0.168	0.846	0.265	0.876	0.205
0.904	0.185	0.849	0.275	0.876	0.221
0.904	0.174	0.846	0.264	0.874	0.21
0.905	0.184	0.85	0.275	0.876	0.221
0.906	0.176	0.847	0.271	0.876	0.213
0.906	0.167	0.848	0.256	0.876	0.202
0.904	0.176	0.844	0.272	0.873	0.214
0.904	0.19	0.85	0.281	0.877	0.227
0.904	0.172	0.846	0.262	0.874	0.208
0.908	0.173	0.848	0.271	0.877	0.211
0.904	0.182	0.845	0.279	0.873	0.221
0.906	0.183	0.845	0.284	0.875	0.223
0.908	0.177	0.846	0.279	0.876	0.217
0.908	0.183	0.849	0.283	0.877	0.223
0.906	0.166	0.849	0.255	0.877	0.201
0.904	0.181	0.847	0.274	0.874	0.218
0.903	0.174	0.849	0.259	0.875	0.208
0.904	0.168	0.846	0.258	0.874	0.203
0.901	0.181	0.851	0.26	0.875	0.213
0.905	0.184	0.85	0.275	0.876	0.221
0.906	0.177	0.845	0.275	0.874	0.216
0.908	0.182	0.85	0.279	0.878	0.221
0.908	0.176	0.846	0.278	0.876	0.216
0.908	0.181	0.85	0.275	0.878	0.218
0.907	0.175	0.847	0.273	0.876	0.214
0.907	0.185	0.849	0.281	0.877	0.223
0.904	0.181	0.845	0.275	0.873	0.218
0.908	0.172	0.854	0.26	0.88	0.207
0.902	0.177	0.85	0.26	0.876	0.211
0.903	0.189	0.852	0.275	0.877	0.224
0.906	0.181	0.844	0.282	0.874	0.22
0.902	0.171	0.837	0.269	0.868	0.209
0.904	0.168	0.846	0.257	0.874	0.203
0.904	0.177	0.842	0.274	0.872	0.215
0.907	0.183	0.848	0.281	0.877	0.221
0.904	0.175	0.847	0.266	0.874	0.211
0.906	0.18	0.85	0.272	0.877	0.217
0.906	0.182	0.843	0.285	0.874	0.222
0.905	0.173	0.846	0.268	0.875	0.21
0.898	0.183	0.844	0.265	0.87	0.216
0.899	0.168	0.848	0.244	0.873	0.199
0.909	0.168	0.849	0.263	0.878	0.205
0.903	0.178	0.846	0.268	0.874	0.214
0.906	0.176	0.845	0.275	0.874	0.214
0.904	0.182	0.846	0.277	0.874	0.22
0.904	0.182	0.843	0.281	0.872	0.221
0.905	0.188	0.853	0.276	0.879	0.223
0.907	0.178	0.849	0.274	0.877	0.216
0.906	0.174	0.847	0.268	0.876	0.211
0.909	0.182	0.849	0.283	0.878	0.222
0.906	0.169	0.85	0.257	0.877	0.204
0.905	0.174	0.842	0.273	0.873	0.212
0.902	0.178	0.847	0.266	0.874	0.213
0.908	0.16	0.839	0.265	0.872	0.199
0.905	0.174	0.845	0.269	0.874	0.211
0.911	0.19	0.849	0.298	0.879	0.232
0.907	0.17	0.848	0.262	0.877	0.206
0.903	0.181	0.851	0.265	0.876	0.215
0.905	0.194	0.847	0.294	0.875	0.234
0.907	0.172	0.853	0.259	0.879	0.206
0.906	0.179	0.852	0.268	0.878	0.215
0.905	0.173	0.84	0.273	0.871	0.211
0.907	0.173	0.846	0.27	0.876	0.211
0.904	0.177	0.845	0.271	0.873	0.214
0.899	0.174	0.843	0.26	0.87	0.209
0.904	0.169	0.845	0.26	0.874	0.205
0.903	0.179	0.842	0.276	0.872	0.217
0.905	0.179	0.849	0.269	0.876	0.215
0.907	0.173	0.847	0.269	0.876	0.211
0.905	0.174	0.847	0.265	0.875	0.21
0.905	0.172	0.846	0.264	0.874	0.208
0.906	0.182	0.85	0.274	0.877	0.218
0.909	0.161	0.847	0.256	0.877	0.197
0.908	0.183	0.851	0.278	0.879	0.22
0.905	0.17	0.843	0.267	0.873	0.208
0.906	0.178	0.844	0.278	0.874	0.217
0.903	0.171	0.846	0.258	0.874	0.206
0.904	0.172	0.851	0.254	0.876	0.205
0.905	0.178	0.849	0.27	0.876	0.215
0.902	0.165	0.838	0.26	0.869	0.202
0.905	0.18	0.847	0.273	0.875	0.217
0.903	0.168	0.841	0.263	0.871	0.205
0.911	0.166	0.847	0.269	0.878	0.205
0.91	0.185	0.851	0.287	0.88	0.225
0.908	0.181	0.848	0.28	0.877	0.22
0.907	0.19	0.846	0.292	0.876	0.23
0.905	0.179	0.851	0.267	0.877	0.214
0.908	0.169	0.849	0.265	0.877	0.207
0.905	0.166	0.845	0.258	0.874	0.202
0.906	0.165	0.849	0.252	0.876	0.199
0.909	0.184	0.85	0.286	0.878	0.224
0.901	0.175	0.85	0.253	0.875	0.207
0.904	0.175	0.846	0.265	0.874	0.21
0.901	0.179	0.847	0.263	0.873	0.213
0.906	0.183	0.848	0.28	0.876	0.222
0.906	0.172	0.849	0.263	0.877	0.208
0.905	0.173	0.846	0.266	0.875	0.209
0.909	0.168	0.845	0.27	0.876	0.207
0.909	0.171	0.85	0.267	0.879	0.208
0.906	0.161	0.843	0.257	0.874	0.198
0.899	0.181	0.846	0.264	0.872	0.215
0.903	0.171	0.849	0.256	0.875	0.205
0.904	0.175	0.849	0.261	0.876	0.21
0.905	0.174	0.847	0.265	0.875	0.21
0.906	0.162	0.849	0.248	0.876	0.196
0.906	0.171	0.847	0.265	0.875	0.208
0.905	0.167	0.845	0.26	0.874	0.204
0.91	0.177	0.848	0.28	0.878	0.217
0.906	0.171	0.852	0.258	0.878	0.206
0.901	0.174	0.848	0.256	0.874	0.207
0.909	0.175	0.844	0.283	0.875	0.216
0.908	0.182	0.846	0.285	0.876	0.222
0.902	0.179	0.848	0.265	0.874	0.214
0.902	0.177	0.845	0.266	0.873	0.213
0.907	0.172	0.852	0.261	0.878	0.207
0.908	0.173	0.852	0.265	0.879	0.21
0.908	0.17	0.85	0.264	0.878	0.207
0.9	0.177	0.848	0.259	0.873	0.21
0.904	0.185	0.845	0.28	0.873	0.223
0.903	0.173	0.843	0.266	0.872	0.21
0.907	0.166	0.841	0.269	0.873	0.205
0.907	0.165	0.846	0.259	0.876	0.202
0.905	0.175	0.848	0.267	0.875	0.212
0.901	0.169	0.845	0.253	0.872	0.202
0.905	0.185	0.851	0.274	0.877	0.221
0.904	0.182	0.849	0.273	0.876	0.219
0.902	0.178	0.849	0.262	0.875	0.212
0.905	0.178	0.848	0.268	0.876	0.214
0.901	0.182	0.854	0.256	0.877	0.212
0.905	0.173	0.849	0.262	0.876	0.209
0.906	0.164	0.844	0.261	0.874	0.201
0.901	0.185	0.849	0.269	0.874	0.219
0.902	0.179	0.849	0.263	0.875	0.213
0.908	0.168	0.848	0.264	0.877	0.205
0.902	0.168	0.849	0.248	0.874	0.201
0.903	0.17	0.849	0.253	0.875	0.203
0.899	0.171	0.847	0.251	0.872	0.204
0.909	0.173	0.846	0.275	0.876	0.212
0.905	0.191	0.847	0.288	0.875	0.23
0.903	0.169	0.845	0.259	0.873	0.205
0.901	0.189	0.848	0.277	0.874	0.225
0.901	0.175	0.844	0.263	0.872	0.21
0.904	0.186	0.848	0.276	0.875	0.222
0.903	0.176	0.848	0.262	0.875	0.21
0.907	0.168	0.844	0.268	0.874	0.207
0.908	0.166	0.848	0.26	0.877	0.203
0.898	0.179	0.852	0.25	0.874	0.208
0.903	0.183	0.849	0.272	0.875	0.219
0.905	0.168	0.848	0.257	0.876	0.203
0.901	0.182	0.849	0.266	0.874	0.216
0.909	0.189	0.85	0.291	0.879	0.229
0.906	0.189	0.849	0.286	0.877	0.227
0.905	0.178	0.851	0.266	0.877	0.213
0.907	0.193	0.854	0.284	0.879	0.23
0.904	0.166	0.846	0.254	0.874	0.2
0.903	0.164	0.842	0.253	0.871	0.199
0.904	0.171	0.845	0.261	0.874	0.207
0.902	0.172	0.847	0.257	0.873	0.206
0.906	0.181	0.848	0.275	0.876	0.218
0.904	0.177	0.843	0.274	0.873	0.215
0.903	0.172	0.851	0.253	0.877	0.205
0.904	0.17	0.845	0.262	0.874	0.206
0.9	0.18	0.845	0.267	0.872	0.215
0.901	0.172	0.852	0.247	0.876	0.203
0.905	0.166	0.845	0.259	0.874	0.202
0.902	0.191	0.847	0.281	0.874	0.227
0.906	0.187	0.847	0.284	0.876	0.226
0.907	0.196	0.85	0.295	0.877	0.235
0.908	0.17	0.841	0.278	0.873	0.211
0.902	0.165	0.845	0.249	0.872	0.198
0.905	0.177	0.849	0.267	0.876	0.213
0.906	0.184	0.845	0.285	0.874	0.224
0.908	0.167	0.849	0.26	0.877	0.203
