0.923	0.211	0.81	0.427	0.863	0.282	0.77
0.927	0.226	0.807	0.469	0.862	0.305	0.77
0.922	0.212	0.809	0.428	0.862	0.283	0.768
0.925	0.204	0.803	0.438	0.859	0.279	0.765
0.921	0.22	0.808	0.438	0.861	0.293	0.767
0.915	0.217	0.81	0.412	0.859	0.284	0.765
0.919	0.202	0.804	0.412	0.858	0.271	0.762
0.921	0.195	0.81	0.399	0.862	0.262	0.767
0.92	0.231	0.807	0.451	0.86	0.305	0.767
0.915	0.208	0.8	0.415	0.854	0.277	0.757
0.916	0.201	0.812	0.387	0.861	0.264	0.766
0.914	0.214	0.803	0.413	0.855	0.282	0.759
0.927	0.198	0.809	0.425	0.864	0.27	0.771
0.922	0.23	0.816	0.444	0.865	0.303	0.774
0.921	0.206	0.812	0.412	0.863	0.275	0.769
0.908	0.205	0.805	0.38	0.854	0.266	0.756
0.921	0.203	0.799	0.428	0.856	0.276	0.76
0.918	0.219	0.812	0.421	0.862	0.288	0.768
0.924	0.209	0.807	0.432	0.862	0.281	0.768
0.918	0.227	0.817	0.424	0.864	0.296	0.772
0.913	0.207	0.804	0.401	0.855	0.273	0.758
0.922	0.196	0.805	0.412	0.86	0.265	0.764
0.923	0.22	0.819	0.428	0.868	0.291	0.777
0.921	0.218	0.806	0.438	0.859	0.291	0.765
0.924	0.211	0.809	0.433	0.862	0.284	0.769
0.913	0.211	0.798	0.416	0.852	0.28	0.755
0.918	0.211	0.816	0.404	0.864	0.278	0.771
0.921	0.212	0.803	0.433	0.858	0.284	0.763
0.929	0.229	0.81	0.476	0.865	0.309	0.775
0.919	0.211	0.804	0.427	0.858	0.282	0.762
0.925	0.223	0.808	0.455	0.863	0.299	0.77
0.918	0.223	0.819	0.416	0.866	0.291	0.774
0.927	0.204	0.811	0.43	0.865	0.276	0.772
0.913	0.207	0.803	0.403	0.854	0.274	0.757
0.925	0.197	0.817	0.405	0.868	0.265	0.776
0.917	0.227	0.812	0.43	0.861	0.297	0.768
0.916	0.217	0.815	0.406	0.863	0.283	0.77
0.924	0.2	0.817	0.407	0.867	0.268	0.775
0.919	0.198	0.811	0.396	0.862	0.265	0.767
0.92	0.225	0.804	0.447	0.858	0.299	0.764
0.92	0.226	0.81	0.441	0.861	0.299	0.768
0.922	0.212	0.813	0.422	0.864	0.282	0.771
0.922	0.211	0.812	0.422	0.863	0.281	0.771
0.928	0.219	0.811	0.456	0.866	0.296	0.774
0.923	0.236	0.815	0.457	0.866	0.311	0.776
0.913	0.228	0.806	0.428	0.856	0.297	0.761
0.919	0.222	0.818	0.418	0.866	0.29	0.774
0.921	0.209	0.806	0.427	0.86	0.28	0.765
0.917	0.197	0.809	0.39	0.86	0.261	0.764
0.916	0.22	0.803	0.43	0.856	0.291	0.76
0.919	0.214	0.802	0.433	0.857	0.286	0.761
0.923	0.247	0.821	0.461	0.869	0.322	0.78
0.911	0.192	0.798	0.382	0.851	0.255	0.752
0.911	0.213	0.803	0.406	0.854	0.28	0.757
0.923	0.217	0.809	0.44	0.862	0.291	0.769
0.92	0.201	0.795	0.426	0.853	0.273	0.755
0.928	0.199	0.808	0.431	0.864	0.272	0.77
