0.908	0.189	0.773	0.404	0.835	0.258	0.73
0.91	0.191	0.779	0.404	0.84	0.26	0.736
0.909	0.188	0.79	0.382	0.845	0.252	0.744
0.912	0.173	0.79	0.367	0.847	0.236	0.745
0.909	0.174	0.775	0.38	0.836	0.239	0.731
0.921	0.181	0.787	0.409	0.849	0.251	0.748
0.91	0.161	0.773	0.365	0.836	0.224	0.729
0.909	0.151	0.777	0.34	0.838	0.209	0.731
0.917	0.17	0.772	0.4	0.838	0.238	0.733
0.914	0.179	0.783	0.391	0.843	0.245	0.74
0.911	0.179	0.78	0.386	0.841	0.244	0.737
0.902	0.18	0.779	0.363	0.836	0.24	0.73
0.906	0.166	0.782	0.349	0.839	0.225	0.734
0.904	0.194	0.774	0.398	0.834	0.261	0.729
0.907	0.186	0.776	0.393	0.837	0.253	0.732
0.909	0.172	0.789	0.357	0.845	0.232	0.741
0.907	0.177	0.78	0.371	0.839	0.24	0.734
0.916	0.179	0.783	0.397	0.844	0.246	0.742
0.921	0.171	0.777	0.407	0.843	0.241	0.74
0.908	0.162	0.776	0.352	0.837	0.222	0.73
0.907	0.164	0.78	0.35	0.838	0.224	0.732
0.916	0.179	0.783	0.398	0.844	0.247	0.742
0.914	0.169	0.777	0.383	0.84	0.234	0.735
0.911	0.189	0.772	0.414	0.836	0.259	0.731
0.913	0.189	0.793	0.39	0.849	0.255	0.748
0.911	0.181	0.788	0.379	0.845	0.245	0.743
0.909	0.184	0.781	0.385	0.84	0.249	0.736
0.903	0.178	0.772	0.373	0.833	0.241	0.726
0.92	0.172	0.789	0.39	0.849	0.239	0.749
0.913	0.169	0.775	0.384	0.838	0.235	0.733
0.906	0.18	0.779	0.376	0.838	0.244	0.733
0.912	0.178	0.785	0.38	0.843	0.242	0.74
0.912	0.177	0.781	0.386	0.841	0.243	0.737
0.915	0.182	0.791	0.387	0.848	0.248	0.748
0.915	0.188	0.783	0.409	0.844	0.258	0.742
0.915	0.185	0.789	0.394	0.847	0.252	0.747
0.92	0.181	0.783	0.413	0.846	0.251	0.745
0.906	0.179	0.782	0.367	0.84	0.24	0.735
0.913	0.173	0.779	0.382	0.841	0.238	0.737
0.917	0.17	0.776	0.396	0.841	0.238	0.737
0.912	0.181	0.778	0.396	0.84	0.249	0.736
0.916	0.18	0.778	0.405	0.841	0.249	0.738
0.918	0.165	0.789	0.372	0.848	0.229	0.747
0.917	0.18	0.786	0.398	0.846	0.248	0.745
0.916	0.169	0.779	0.386	0.842	0.235	0.738
0.908	0.176	0.78	0.375	0.839	0.24	0.734
0.92	0.167	0.779	0.396	0.843	0.235	0.74
0.91	0.181	0.781	0.385	0.84	0.246	0.736
0.911	0.183	0.784	0.387	0.842	0.248	0.74
0.919	0.179	0.783	0.405	0.845	0.248	0.744
0.918	0.187	0.79	0.407	0.849	0.256	0.749
0.912	0.177	0.784	0.379	0.843	0.241	0.74
0.91	0.176	0.777	0.384	0.838	0.241	0.734
0.913	0.194	0.788	0.403	0.846	0.262	0.745
0.911	0.196	0.784	0.409	0.843	0.265	0.741
0.913	0.191	0.785	0.405	0.844	0.259	0.742
0.914	0.182	0.778	0.403	0.84	0.251	0.737
0.916	0.158	0.788	0.356	0.847	0.219	0.745
0.92	0.175	0.787	0.398	0.848	0.244	0.747
0.91	0.196	0.781	0.408	0.84	0.265	0.738
0.91	0.196	0.788	0.399	0.845	0.263	0.743
0.913	0.183	0.78	0.4	0.841	0.251	0.738
0.902	0.176	0.778	0.359	0.835	0.236	0.729
0.91	0.17	0.785	0.363	0.843	0.232	0.739
0.915	0.183	0.784	0.398	0.844	0.251	0.742
0.905	0.191	0.782	0.386	0.839	0.256	0.736
0.913	0.193	0.785	0.407	0.844	0.261	0.743
0.915	0.171	0.775	0.391	0.839	0.238	0.735
0.908	0.171	0.777	0.367	0.838	0.233	0.732
0.906	0.177	0.774	0.378	0.835	0.241	0.729
0.91	0.167	0.777	0.366	0.839	0.229	0.733
0.912	0.189	0.79	0.391	0.847	0.255	0.746
0.906	0.188	0.784	0.38	0.84	0.252	0.737
0.916	0.191	0.787	0.409	0.846	0.26	0.745
0.913	0.171	0.785	0.371	0.844	0.234	0.741
0.918	0.163	0.783	0.377	0.845	0.228	0.742
0.907	0.169	0.78	0.359	0.839	0.23	0.734
0.908	0.169	0.783	0.357	0.84	0.229	0.736
0.91	0.17	0.776	0.375	0.838	0.234	0.732
0.909	0.197	0.789	0.395	0.845	0.263	0.744
0.906	0.168	0.766	0.372	0.83	0.231	0.722
0.914	0.151	0.778	0.351	0.84	0.212	0.734
0.918	0.184	0.787	0.408	0.847	0.254	0.747
0.903	0.171	0.785	0.346	0.84	0.229	0.735
0.917	0.162	0.78	0.376	0.843	0.226	0.74
0.918	0.168	0.788	0.379	0.848	0.233	0.746
0.912	0.162	0.782	0.36	0.842	0.223	0.737
0.916	0.202	0.785	0.428	0.846	0.274	0.745
0.915	0.188	0.783	0.409	0.844	0.258	0.742
0.92	0.2	0.786	0.438	0.848	0.274	0.749
0.914	0.158	0.777	0.363	0.84	0.22	0.734
0.914	0.165	0.775	0.377	0.839	0.229	0.733
0.92	0.186	0.784	0.418	0.847	0.258	0.746
0.916	0.188	0.792	0.401	0.849	0.256	0.75
0.914	0.182	0.781	0.399	0.843	0.25	0.74
0.916	0.184	0.782	0.407	0.844	0.253	0.742
0.913	0.181	0.782	0.393	0.843	0.248	0.74
0.909	0.168	0.77	0.376	0.834	0.232	0.727
