0.893	0.127	0.671	0.374	0.766	0.189	0.637
0.903	0.124	0.685	0.376	0.779	0.186	0.652
0.894	0.122	0.679	0.357	0.772	0.182	0.643
0.901	0.115	0.666	0.371	0.766	0.175	0.636
0.895	0.124	0.673	0.371	0.769	0.186	0.64
0.897	0.127	0.677	0.377	0.772	0.19	0.644
0.898	0.122	0.68	0.363	0.774	0.182	0.646
0.903	0.119	0.675	0.377	0.773	0.18	0.644
0.896	0.116	0.666	0.36	0.764	0.175	0.633
0.907	0.124	0.681	0.392	0.778	0.188	0.651
0.891	0.123	0.672	0.357	0.766	0.183	0.636
0.903	0.127	0.673	0.396	0.771	0.192	0.643
0.894	0.126	0.681	0.361	0.773	0.186	0.646
0.9	0.119	0.677	0.365	0.773	0.179	0.644
0.895	0.124	0.673	0.369	0.768	0.186	0.639
0.896	0.123	0.68	0.361	0.773	0.183	0.645
0.9	0.129	0.679	0.387	0.774	0.194	0.647
0.905	0.124	0.673	0.395	0.772	0.189	0.644
0.902	0.12	0.674	0.379	0.771	0.183	0.642
0.903	0.116	0.667	0.38	0.768	0.178	0.638
0.902	0.124	0.664	0.397	0.765	0.188	0.635
0.9	0.122	0.672	0.38	0.769	0.185	0.641
0.898	0.129	0.671	0.389	0.768	0.193	0.64
0.902	0.133	0.684	0.395	0.778	0.199	0.652
0.899	0.118	0.674	0.364	0.77	0.178	0.641
0.894	0.111	0.658	0.354	0.758	0.169	0.625
0.896	0.122	0.668	0.372	0.765	0.183	0.635
0.896	0.115	0.664	0.364	0.763	0.175	0.631
0.892	0.127	0.666	0.376	0.763	0.19	0.633
0.894	0.118	0.674	0.353	0.768	0.176	0.638
0.895	0.119	0.677	0.357	0.771	0.179	0.642
0.906	0.123	0.676	0.394	0.774	0.188	0.646
0.893	0.099	0.667	0.315	0.764	0.151	0.63
0.9	0.116	0.672	0.366	0.77	0.176	0.64
0.893	0.117	0.671	0.35	0.766	0.175	0.636
0.9	0.116	0.674	0.364	0.771	0.176	0.642
0.899	0.126	0.679	0.379	0.773	0.19	0.646
0.892	0.134	0.677	0.377	0.77	0.197	0.642
0.896	0.119	0.674	0.359	0.769	0.179	0.64
0.9	0.119	0.67	0.377	0.768	0.181	0.639
0.889	0.121	0.666	0.358	0.762	0.181	0.631
0.908	0.129	0.672	0.416	0.772	0.197	0.645
0.896	0.127	0.677	0.372	0.771	0.189	0.643
0.906	0.115	0.672	0.382	0.772	0.177	0.642
0.897	0.116	0.677	0.352	0.772	0.174	0.642
0.896	0.123	0.661	0.381	0.761	0.186	0.63
0.903	0.12	0.67	0.386	0.769	0.184	0.64
0.894	0.114	0.675	0.345	0.77	0.172	0.639
0.899	0.123	0.677	0.373	0.772	0.185	0.644
0.909	0.122	0.679	0.394	0.777	0.186	0.65
0.897	0.118	0.672	0.362	0.768	0.178	0.638
0.897	0.133	0.675	0.39	0.77	0.198	0.643
0.897	0.118	0.666	0.368	0.765	0.179	0.634
0.893	0.124	0.663	0.375	0.761	0.187	0.631
0.893	0.122	0.665	0.37	0.763	0.184	0.632
0.902	0.129	0.672	0.4	0.77	0.195	0.642
0.893	0.119	0.673	0.353	0.767	0.178	0.637
0.898	0.12	0.671	0.37	0.768	0.181	0.638
0.896	0.128	0.662	0.391	0.761	0.193	0.632
0.904	0.126	0.683	0.387	0.778	0.19	0.652
0.896	0.122	0.681	0.361	0.774	0.182	0.646
0.901	0.133	0.686	0.39	0.779	0.199	0.653
0.897	0.127	0.678	0.376	0.772	0.189	0.644
0.908	0.13	0.68	0.411	0.778	0.198	0.652
0.909	0.117	0.677	0.387	0.776	0.18	0.648
0.9	0.109	0.674	0.347	0.771	0.165	0.64
0.896	0.123	0.667	0.376	0.764	0.185	0.634
0.894	0.116	0.679	0.344	0.772	0.173	0.643
0.895	0.119	0.674	0.359	0.769	0.179	0.64
0.899	0.136	0.672	0.408	0.769	0.204	0.642
0.902	0.125	0.677	0.385	0.773	0.188	0.646
0.895	0.142	0.669	0.411	0.766	0.211	0.638
0.895	0.117	0.676	0.351	0.77	0.175	0.641
0.899	0.118	0.673	0.366	0.77	0.178	0.641
0.898	0.126	0.671	0.382	0.768	0.189	0.639
0.895	0.121	0.676	0.362	0.77	0.182	0.641
0.892	0.146	0.666	0.413	0.762	0.215	0.635
0.901	0.132	0.676	0.399	0.773	0.198	0.646
0.899	0.127	0.669	0.39	0.767	0.192	0.639
0.9	0.133	0.683	0.391	0.777	0.199	0.651
0.898	0.131	0.671	0.394	0.768	0.197	0.64
0.896	0.118	0.678	0.353	0.772	0.177	0.643
0.897	0.132	0.665	0.402	0.764	0.199	0.635
0.909	0.12	0.669	0.404	0.771	0.185	0.642
0.897	0.119	0.666	0.371	0.764	0.18	0.634
0.893	0.112	0.672	0.34	0.767	0.169	0.636
0.901	0.11	0.661	0.366	0.763	0.169	0.631
0.892	0.117	0.671	0.35	0.766	0.175	0.635
0.897	0.139	0.684	0.395	0.776	0.206	0.651
0.891	0.128	0.669	0.372	0.764	0.191	0.634
0.892	0.121	0.666	0.364	0.762	0.181	0.632
0.897	0.122	0.677	0.367	0.772	0.183	0.643
0.898	0.129	0.668	0.394	0.766	0.195	0.638
0.898	0.125	0.673	0.38	0.77	0.188	0.641
0.902	0.118	0.675	0.373	0.772	0.179	0.643
0.897	0.126	0.672	0.381	0.769	0.189	0.64
0.902	0.111	0.668	0.364	0.768	0.17	0.637
0.902	0.126	0.679	0.384	0.775	0.19	0.647
0.901	0.13	0.69	0.381	0.782	0.194	0.656
0.901	0.104	0.662	0.349	0.763	0.16	0.63
0.907	0.132	0.678	0.414	0.776	0.2	0.65
0.906	0.124	0.683	0.386	0.779	0.187	0.652
0.902	0.12	0.679	0.373	0.775	0.182	0.646
0.906	0.106	0.673	0.356	0.772	0.163	0.642
0.896	0.116	0.683	0.342	0.775	0.173	0.647
0.884	0.125	0.675	0.344	0.766	0.183	0.636
0.899	0.123	0.668	0.384	0.767	0.186	0.637
0.894	0.133	0.672	0.387	0.767	0.198	0.639
0.906	0.126	0.68	0.396	0.777	0.192	0.651
0.903	0.127	0.678	0.392	0.775	0.191	0.648
0.901	0.115	0.678	0.359	0.773	0.174	0.644
0.897	0.116	0.674	0.357	0.769	0.176	0.639
0.904	0.119	0.674	0.381	0.772	0.182	0.643
0.908	0.123	0.663	0.413	0.767	0.189	0.638
0.9	0.126	0.662	0.4	0.763	0.192	0.634
0.903	0.125	0.677	0.39	0.774	0.19	0.646
0.908	0.126	0.678	0.403	0.776	0.192	0.65
0.889	0.128	0.668	0.369	0.763	0.19	0.633
0.9	0.123	0.677	0.377	0.773	0.185	0.644
0.906	0.115	0.673	0.38	0.772	0.177	0.643
0.894	0.125	0.671	0.37	0.767	0.187	0.638
0.894	0.118	0.671	0.357	0.767	0.177	0.637
0.904	0.128	0.676	0.398	0.773	0.193	0.646
0.891	0.126	0.671	0.365	0.766	0.187	0.636
0.901	0.134	0.685	0.394	0.778	0.2	0.653
0.906	0.128	0.684	0.397	0.78	0.194	0.654
0.893	0.108	0.655	0.348	0.756	0.165	0.622
0.894	0.111	0.661	0.351	0.76	0.169	0.628
0.905	0.119	0.682	0.374	0.778	0.181	0.65
0.903	0.136	0.681	0.407	0.776	0.204	0.651
0.909	0.124	0.675	0.404	0.775	0.19	0.647
0.892	0.122	0.674	0.357	0.768	0.182	0.638
0.904	0.124	0.681	0.385	0.777	0.188	0.65
0.899	0.123	0.679	0.37	0.774	0.184	0.646
0.895	0.115	0.669	0.355	0.766	0.174	0.635
0.895	0.125	0.676	0.37	0.77	0.187	0.642
0.898	0.122	0.671	0.373	0.768	0.184	0.639
0.901	0.112	0.676	0.354	0.773	0.17	0.643
0.9	0.125	0.682	0.375	0.776	0.188	0.649
0.902	0.113	0.68	0.356	0.775	0.171	0.646
0.894	0.117	0.673	0.353	0.768	0.176	0.638
0.897	0.119	0.673	0.364	0.769	0.18	0.639
0.902	0.134	0.682	0.399	0.776	0.201	0.651
0.893	0.133	0.674	0.383	0.768	0.197	0.64
0.903	0.121	0.672	0.384	0.77	0.184	0.642
0.894	0.116	0.672	0.352	0.767	0.175	0.637
0.897	0.12	0.672	0.366	0.768	0.18	0.638
0.899	0.11	0.673	0.349	0.77	0.168	0.639
0.901	0.123	0.678	0.377	0.774	0.185	0.646
0.912	0.121	0.681	0.401	0.78	0.186	0.653
0.9	0.121	0.678	0.37	0.773	0.182	0.645
0.898	0.121	0.68	0.364	0.774	0.181	0.646
0.902	0.107	0.669	0.353	0.768	0.164	0.637
0.889	0.125	0.67	0.36	0.764	0.186	0.634
0.893	0.124	0.679	0.357	0.772	0.184	0.643
0.9	0.131	0.668	0.403	0.767	0.198	0.639
0.903	0.118	0.668	0.382	0.768	0.181	0.638
0.893	0.131	0.667	0.386	0.763	0.196	0.634
0.897	0.122	0.669	0.376	0.766	0.185	0.637
0.899	0.12	0.687	0.355	0.779	0.179	0.652
0.893	0.124	0.674	0.362	0.768	0.184	0.639
0.905	0.116	0.675	0.376	0.774	0.177	0.645
0.897	0.125	0.669	0.38	0.766	0.188	0.637
0.905	0.125	0.676	0.394	0.774	0.19	0.646
0.896	0.127	0.67	0.382	0.767	0.19	0.638
0.892	0.12	0.679	0.347	0.771	0.178	0.642
0.904	0.123	0.676	0.388	0.773	0.187	0.645
0.898	0.124	0.679	0.37	0.773	0.186	0.645
0.906	0.115	0.687	0.364	0.782	0.174	0.655
0.9	0.115	0.67	0.366	0.768	0.175	0.638
0.897	0.127	0.67	0.383	0.767	0.19	0.638
0.896	0.119	0.675	0.36	0.77	0.179	0.641
0.893	0.114	0.657	0.359	0.757	0.173	0.625
0.892	0.119	0.669	0.356	0.764	0.178	0.634
0.894	0.128	0.68	0.368	0.772	0.19	0.645
0.899	0.123	0.679	0.372	0.774	0.185	0.646
0.899	0.128	0.674	0.386	0.771	0.192	0.643
0.897	0.125	0.679	0.37	0.773	0.187	0.645
0.89	0.115	0.685	0.327	0.774	0.17	0.645
0.891	0.097	0.658	0.314	0.757	0.148	0.622
0.899	0.126	0.678	0.38	0.773	0.189	0.645
0.896	0.126	0.674	0.376	0.769	0.189	0.64
0.903	0.125	0.68	0.383	0.776	0.188	0.649
0.895	0.143	0.685	0.394	0.776	0.209	0.651
0.894	0.115	0.67	0.349	0.766	0.173	0.635
0.9	0.125	0.687	0.369	0.779	0.186	0.653
0.893	0.118	0.669	0.355	0.765	0.177	0.634
0.894	0.11	0.669	0.342	0.765	0.167	0.634
0.896	0.13	0.675	0.382	0.77	0.194	0.642
0.903	0.128	0.671	0.4	0.77	0.194	0.642
0.9	0.116	0.68	0.359	0.775	0.176	0.646
0.897	0.122	0.676	0.368	0.771	0.183	0.642
0.901	0.114	0.668	0.37	0.767	0.174	0.637
0.898	0.119	0.676	0.362	0.771	0.179	0.642
0.901	0.129	0.684	0.382	0.778	0.193	0.651
0.892	0.123	0.673	0.359	0.767	0.183	0.637
0.903	0.123	0.682	0.379	0.777	0.186	0.65
0.899	0.128	0.69	0.371	0.781	0.191	0.656
0.898	0.131	0.678	0.387	0.773	0.196	0.646
0.898	0.119	0.67	0.368	0.767	0.18	0.638
0.895	0.13	0.668	0.388	0.765	0.194	0.636
0.905	0.109	0.673	0.363	0.772	0.168	0.642
0.906	0.121	0.686	0.379	0.781	0.183	0.654
0.886	0.13	0.679	0.355	0.769	0.19	0.64
0.905	0.119	0.678	0.38	0.775	0.182	0.647
0.899	0.119	0.677	0.364	0.772	0.179	0.643
0.899	0.138	0.683	0.397	0.776	0.204	0.65
0.895	0.125	0.665	0.381	0.763	0.188	0.633
0.905	0.119	0.677	0.381	0.775	0.182	0.647
0.904	0.122	0.68	0.381	0.776	0.185	0.649
0.899	0.111	0.673	0.351	0.77	0.169	0.64
0.899	0.124	0.674	0.378	0.771	0.187	0.642
0.906	0.131	0.679	0.405	0.776	0.197	0.65
0.9	0.127	0.678	0.383	0.773	0.19	0.646
0.895	0.116	0.676	0.351	0.77	0.175	0.641
0.897	0.112	0.675	0.345	0.77	0.169	0.64
0.897	0.115	0.67	0.358	0.767	0.174	0.637
0.898	0.134	0.667	0.405	0.766	0.201	0.638
0.897	0.119	0.674	0.363	0.77	0.18	0.641
0.899	0.123	0.674	0.378	0.771	0.186	0.642
0.898	0.115	0.665	0.364	0.764	0.175	0.633
0.893	0.124	0.674	0.364	0.768	0.185	0.639
0.895	0.114	0.66	0.361	0.759	0.173	0.627
0.897	0.128	0.677	0.379	0.772	0.192	0.644
0.897	0.101	0.672	0.321	0.768	0.153	0.636
0.894	0.118	0.668	0.361	0.764	0.178	0.634
0.903	0.119	0.669	0.384	0.769	0.182	0.64
0.903	0.123	0.678	0.382	0.774	0.186	0.647
0.898	0.121	0.683	0.361	0.776	0.182	0.648
0.897	0.118	0.676	0.359	0.771	0.178	0.642
0.891	0.122	0.664	0.364	0.761	0.182	0.63
0.9	0.117	0.675	0.365	0.772	0.177	0.643
0.898	0.131	0.681	0.384	0.775	0.195	0.648
0.903	0.119	0.675	0.377	0.773	0.181	0.644
0.9	0.11	0.653	0.37	0.756	0.169	0.623
0.898	0.121	0.67	0.372	0.768	0.182	0.638
0.894	0.127	0.682	0.363	0.774	0.188	0.646
0.904	0.117	0.667	0.384	0.768	0.18	0.638
0.897	0.132	0.67	0.395	0.767	0.198	0.638
0.897	0.123	0.681	0.364	0.774	0.184	0.646
0.903	0.124	0.68	0.383	0.776	0.188	0.648
0.905	0.115	0.681	0.367	0.778	0.175	0.65
0.892	0.141	0.673	0.397	0.767	0.208	0.64
0.903	0.129	0.671	0.403	0.77	0.195	0.642
0.896	0.111	0.67	0.348	0.767	0.169	0.636
0.901	0.111	0.67	0.359	0.769	0.17	0.638
0.905	0.126	0.661	0.414	0.764	0.194	0.635
0.895	0.119	0.682	0.349	0.774	0.177	0.646
0.894	0.126	0.68	0.366	0.773	0.188	0.645
0.897	0.116	0.665	0.366	0.763	0.176	0.632
0.893	0.116	0.665	0.355	0.762	0.175	0.631
0.9	0.121	0.677	0.372	0.773	0.182	0.644
0.9	0.122	0.68	0.37	0.775	0.183	0.647
0.904	0.121	0.67	0.388	0.769	0.184	0.64
0.897	0.129	0.667	0.392	0.765	0.195	0.636
0.896	0.11	0.676	0.338	0.77	0.166	0.64
0.901	0.121	0.676	0.374	0.772	0.183	0.644
0.897	0.12	0.671	0.367	0.768	0.18	0.638
0.902	0.129	0.673	0.397	0.771	0.194	0.643
0.896	0.131	0.676	0.384	0.771	0.195	0.643
0.89	0.11	0.67	0.33	0.765	0.165	0.633
0.903	0.134	0.69	0.392	0.783	0.199	0.658
0.902	0.129	0.675	0.395	0.772	0.194	0.645
