0.913	0.207	0.871	0.288	0.891	0.241
0.912	0.213	0.871	0.294	0.891	0.247
0.913	0.206	0.868	0.294	0.89	0.243
0.911	0.205	0.866	0.291	0.888	0.241
0.915	0.203	0.867	0.296	0.89	0.241
0.911	0.191	0.867	0.27	0.888	0.224
0.916	0.211	0.87	0.304	0.893	0.249
0.917	0.187	0.865	0.283	0.89	0.225
0.915	0.21	0.87	0.301	0.892	0.247
0.917	0.202	0.867	0.3	0.892	0.242
0.916	0.199	0.87	0.287	0.892	0.235
0.913	0.211	0.87	0.297	0.891	0.247
0.914	0.198	0.867	0.287	0.89	0.234
0.916	0.207	0.87	0.297	0.892	0.244
0.91	0.215	0.869	0.296	0.889	0.249
0.917	0.192	0.865	0.292	0.89	0.232
0.915	0.203	0.87	0.292	0.892	0.24
0.912	0.2	0.871	0.278	0.891	0.233
0.915	0.214	0.87	0.304	0.892	0.251
0.912	0.214	0.873	0.29	0.892	0.246
0.917	0.197	0.869	0.291	0.892	0.235
0.916	0.189	0.871	0.273	0.893	0.223
0.914	0.202	0.862	0.301	0.887	0.241
0.916	0.206	0.87	0.297	0.892	0.243
0.917	0.191	0.866	0.286	0.891	0.229
0.912	0.207	0.867	0.291	0.889	0.242
0.914	0.209	0.866	0.301	0.889	0.246
0.916	0.215	0.867	0.313	0.891	0.255
0.916	0.201	0.868	0.295	0.891	0.239
0.914	0.217	0.871	0.305	0.892	0.254
0.911	0.205	0.869	0.285	0.89	0.238
0.914	0.196	0.866	0.284	0.889	0.232
0.914	0.224	0.871	0.313	0.892	0.261
0.914	0.227	0.875	0.307	0.894	0.261
0.916	0.21	0.873	0.297	0.894	0.246
0.914	0.196	0.869	0.279	0.891	0.23
0.91	0.214	0.871	0.29	0.89	0.246
0.914	0.21	0.869	0.299	0.891	0.247
0.917	0.195	0.869	0.288	0.893	0.233
0.918	0.186	0.863	0.289	0.89	0.226
0.912	0.213	0.871	0.292	0.891	0.247
0.911	0.21	0.869	0.29	0.889	0.243
0.914	0.222	0.872	0.308	0.892	0.258
0.911	0.207	0.871	0.283	0.89	0.239
0.913	0.208	0.864	0.304	0.888	0.247
0.908	0.206	0.865	0.285	0.886	0.239
0.915	0.213	0.872	0.299	0.893	0.248
0.916	0.208	0.866	0.308	0.89	0.248
0.913	0.198	0.867	0.285	0.889	0.234
0.917	0.207	0.869	0.302	0.892	0.246
0.913	0.188	0.867	0.272	0.89	0.223
0.912	0.187	0.869	0.265	0.89	0.219
0.915	0.191	0.867	0.282	0.89	0.227
0.915	0.187	0.869	0.272	0.892	0.221
0.916	0.195	0.868	0.287	0.892	0.232
