0.921	0.198	0.766	0.468	0.837	0.278
0.924	0.186	0.766	0.46	0.837	0.265
0.923	0.191	0.763	0.467	0.835	0.272
0.926	0.201	0.77	0.486	0.841	0.285
0.927	0.2	0.762	0.498	0.837	0.286
0.925	0.186	0.762	0.47	0.836	0.267
0.922	0.207	0.767	0.485	0.837	0.291
0.924	0.203	0.771	0.478	0.84	0.285
0.928	0.205	0.766	0.503	0.839	0.291
0.923	0.204	0.764	0.488	0.836	0.288
0.924	0.205	0.766	0.49	0.838	0.29
0.918	0.193	0.765	0.453	0.835	0.271
0.92	0.195	0.762	0.466	0.833	0.275
0.924	0.197	0.767	0.475	0.838	0.279
0.919	0.192	0.764	0.453	0.835	0.269
0.926	0.205	0.765	0.496	0.838	0.29
0.923	0.201	0.763	0.485	0.835	0.284
0.926	0.208	0.761	0.507	0.836	0.295
0.922	0.198	0.764	0.474	0.835	0.279
0.923	0.2	0.772	0.469	0.84	0.28
0.922	0.192	0.755	0.476	0.83	0.274
0.923	0.204	0.768	0.48	0.838	0.286
0.922	0.209	0.765	0.49	0.836	0.293
0.924	0.19	0.766	0.465	0.838	0.27
0.922	0.189	0.76	0.467	0.833	0.269
0.924	0.2	0.762	0.486	0.835	0.283
0.924	0.2	0.766	0.48	0.838	0.282
0.92	0.19	0.765	0.452	0.835	0.268
0.92	0.199	0.766	0.465	0.836	0.279
0.917	0.202	0.768	0.457	0.836	0.281
0.921	0.209	0.763	0.489	0.834	0.293
0.927	0.2	0.763	0.496	0.837	0.285
0.924	0.194	0.765	0.473	0.837	0.275
0.922	0.193	0.761	0.47	0.834	0.273
0.926	0.199	0.767	0.485	0.839	0.282
0.924	0.189	0.767	0.461	0.838	0.268
0.922	0.197	0.773	0.46	0.841	0.276
0.923	0.199	0.764	0.479	0.836	0.281
0.923	0.206	0.774	0.476	0.842	0.287
0.923	0.197	0.764	0.476	0.836	0.279
0.922	0.205	0.763	0.486	0.835	0.288
0.92	0.194	0.76	0.468	0.833	0.274
0.925	0.203	0.767	0.49	0.839	0.287
0.928	0.198	0.77	0.485	0.842	0.281
0.925	0.197	0.764	0.483	0.837	0.28
0.923	0.201	0.767	0.478	0.838	0.283
0.923	0.202	0.773	0.473	0.841	0.283
0.923	0.197	0.766	0.472	0.837	0.278
0.925	0.195	0.759	0.486	0.834	0.278
0.923	0.196	0.771	0.462	0.84	0.275
0.922	0.196	0.768	0.465	0.838	0.276
0.92	0.205	0.761	0.483	0.833	0.288
0.922	0.201	0.769	0.471	0.838	0.282
0.921	0.21	0.768	0.486	0.838	0.294
0.923	0.202	0.772	0.473	0.841	0.283
0.926	0.2	0.77	0.482	0.841	0.283
0.922	0.195	0.767	0.466	0.837	0.275
0.922	0.202	0.769	0.473	0.838	0.283
0.921	0.191	0.768	0.455	0.838	0.269
0.922	0.197	0.768	0.468	0.838	0.277
0.923	0.195	0.765	0.471	0.836	0.276
0.926	0.209	0.766	0.501	0.838	0.295
0.923	0.199	0.763	0.482	0.836	0.282
0.921	0.209	0.77	0.477	0.838	0.29
0.925	0.191	0.764	0.473	0.836	0.272
0.92	0.202	0.771	0.461	0.839	0.281
0.925	0.204	0.765	0.492	0.838	0.288
0.921	0.194	0.759	0.469	0.832	0.274
0.926	0.2	0.767	0.489	0.839	0.284
0.923	0.196	0.766	0.472	0.837	0.277
0.926	0.19	0.768	0.471	0.84	0.271
0.923	0.193	0.769	0.465	0.839	0.273
0.923	0.188	0.765	0.461	0.837	0.267
0.924	0.188	0.76	0.471	0.834	0.269
0.926	0.196	0.765	0.484	0.838	0.279
