0.917	0.226	0.823	0.41	0.867	0.292	0.776
0.918	0.216	0.822	0.4	0.867	0.28	0.776
0.918	0.215	0.816	0.409	0.864	0.282	0.772
0.918	0.234	0.816	0.435	0.864	0.305	0.772
0.911	0.234	0.825	0.4	0.866	0.295	0.775
0.924	0.203	0.817	0.409	0.867	0.272	0.776
0.918	0.221	0.822	0.407	0.868	0.286	0.777
0.92	0.201	0.819	0.39	0.867	0.266	0.775
0.908	0.196	0.814	0.356	0.859	0.253	0.762
0.918	0.204	0.819	0.388	0.866	0.267	0.773
0.914	0.201	0.81	0.386	0.859	0.264	0.763
0.917	0.208	0.815	0.395	0.863	0.272	0.769
0.916	0.207	0.821	0.383	0.866	0.269	0.773
0.918	0.208	0.818	0.396	0.865	0.273	0.772
0.913	0.232	0.826	0.399	0.867	0.294	0.777
0.92	0.205	0.821	0.394	0.868	0.269	0.776
0.918	0.209	0.821	0.39	0.867	0.272	0.775
0.912	0.21	0.822	0.373	0.864	0.269	0.771
0.919	0.2	0.818	0.386	0.866	0.264	0.773
0.924	0.192	0.812	0.399	0.864	0.259	0.771
0.913	0.198	0.812	0.374	0.86	0.259	0.764
0.918	0.219	0.81	0.425	0.861	0.289	0.767
0.921	0.211	0.827	0.394	0.871	0.275	0.781
0.917	0.198	0.815	0.383	0.863	0.261	0.768
0.923	0.212	0.819	0.415	0.868	0.28	0.777
0.925	0.202	0.819	0.409	0.869	0.27	0.778
0.92	0.214	0.824	0.401	0.87	0.279	0.779
0.922	0.212	0.817	0.418	0.866	0.281	0.775
0.916	0.211	0.828	0.378	0.87	0.271	0.779
0.918	0.205	0.824	0.383	0.868	0.267	0.777
0.917	0.194	0.808	0.387	0.859	0.259	0.763
0.919	0.222	0.823	0.409	0.868	0.288	0.778
0.917	0.204	0.819	0.385	0.865	0.267	0.772
0.916	0.186	0.817	0.359	0.864	0.245	0.77
0.917	0.2	0.809	0.394	0.86	0.265	0.764
0.911	0.212	0.819	0.379	0.862	0.272	0.769
0.916	0.218	0.823	0.397	0.867	0.281	0.776
0.919	0.196	0.817	0.382	0.865	0.259	0.771
