0.922	0.176	0.722	0.494	0.81	0.26	0.698
0.93	0.174	0.715	0.526	0.808	0.262	0.696
0.924	0.175	0.709	0.514	0.803	0.261	0.689
0.922	0.178	0.718	0.502	0.808	0.263	0.695
0.925	0.191	0.724	0.526	0.812	0.28	0.702
0.927	0.182	0.717	0.527	0.809	0.271	0.697
0.928	0.186	0.719	0.534	0.811	0.275	0.7
0.925	0.176	0.722	0.505	0.811	0.261	0.699
0.927	0.192	0.718	0.541	0.809	0.283	0.698
0.925	0.171	0.717	0.499	0.808	0.255	0.695
0.929	0.178	0.717	0.527	0.809	0.266	0.697
0.925	0.183	0.72	0.519	0.81	0.271	0.698
0.92	0.179	0.729	0.485	0.814	0.262	0.703
0.92	0.191	0.729	0.504	0.813	0.277	0.703
0.923	0.175	0.709	0.511	0.802	0.261	0.688
0.925	0.179	0.72	0.509	0.81	0.264	0.698
0.93	0.187	0.715	0.55	0.809	0.279	0.697
0.922	0.199	0.725	0.528	0.812	0.289	0.702
0.928	0.186	0.723	0.528	0.812	0.275	0.702
0.929	0.176	0.722	0.52	0.813	0.263	0.701
0.927	0.179	0.718	0.52	0.809	0.267	0.697
0.923	0.179	0.723	0.499	0.811	0.263	0.699
0.919	0.173	0.724	0.476	0.81	0.254	0.697
0.925	0.182	0.718	0.516	0.808	0.269	0.696
0.925	0.186	0.715	0.528	0.806	0.275	0.694
0.923	0.169	0.723	0.484	0.811	0.25	0.698
0.924	0.181	0.707	0.524	0.801	0.269	0.687
0.923	0.181	0.724	0.504	0.812	0.267	0.701
0.924	0.184	0.718	0.52	0.809	0.272	0.697
0.921	0.174	0.716	0.493	0.806	0.257	0.692
0.925	0.194	0.727	0.528	0.815	0.283	0.705
0.925	0.178	0.718	0.511	0.808	0.264	0.696
0.933	0.178	0.727	0.531	0.817	0.266	0.707
0.921	0.173	0.721	0.487	0.809	0.256	0.696
0.929	0.195	0.732	0.536	0.818	0.286	0.71
0.915	0.175	0.717	0.475	0.804	0.256	0.69
0.919	0.182	0.719	0.494	0.807	0.266	0.694
0.928	0.172	0.727	0.498	0.815	0.255	0.704
0.919	0.178	0.72	0.488	0.808	0.261	0.695
0.928	0.168	0.717	0.506	0.809	0.252	0.696
0.924	0.19	0.721	0.523	0.81	0.278	0.699
0.922	0.17	0.723	0.482	0.811	0.251	0.698
0.925	0.186	0.731	0.509	0.817	0.272	0.708
0.922	0.187	0.722	0.511	0.81	0.273	0.698
0.927	0.196	0.734	0.526	0.819	0.285	0.711
0.921	0.173	0.719	0.487	0.808	0.255	0.694
0.922	0.176	0.721	0.495	0.809	0.26	0.697
0.924	0.187	0.731	0.507	0.816	0.274	0.706
0.921	0.179	0.714	0.507	0.804	0.265	0.691
0.925	0.185	0.719	0.521	0.809	0.273	0.697
0.926	0.175	0.722	0.505	0.811	0.26	0.699
0.92	0.195	0.737	0.501	0.818	0.281	0.71
0.926	0.181	0.721	0.517	0.811	0.269	0.7
0.925	0.188	0.714	0.532	0.806	0.278	0.694
0.932	0.185	0.731	0.533	0.82	0.275	0.711
0.925	0.184	0.719	0.521	0.809	0.272	0.697
0.924	0.192	0.726	0.522	0.813	0.281	0.703
0.925	0.177	0.723	0.506	0.812	0.263	0.7
0.925	0.186	0.725	0.516	0.813	0.273	0.702
0.928	0.2	0.72	0.554	0.811	0.293	0.701
0.928	0.173	0.714	0.52	0.807	0.259	0.694
0.926	0.175	0.723	0.504	0.812	0.26	0.7
0.92	0.183	0.73	0.489	0.814	0.267	0.703
0.932	0.172	0.718	0.526	0.811	0.259	0.699
0.925	0.169	0.728	0.483	0.815	0.251	0.703
0.922	0.189	0.719	0.517	0.808	0.277	0.697
0.921	0.175	0.709	0.503	0.801	0.259	0.687
0.919	0.177	0.719	0.488	0.807	0.26	0.693
0.922	0.183	0.713	0.516	0.804	0.27	0.692
0.924	0.178	0.731	0.493	0.817	0.262	0.706
0.917	0.186	0.716	0.501	0.804	0.271	0.691
0.918	0.191	0.727	0.499	0.812	0.276	0.701
0.921	0.169	0.709	0.491	0.801	0.252	0.686
0.922	0.171	0.707	0.501	0.801	0.255	0.685
0.929	0.177	0.723	0.518	0.813	0.263	0.702
0.926	0.194	0.725	0.532	0.813	0.284	0.704
0.917	0.179	0.716	0.487	0.804	0.262	0.69
0.922	0.182	0.728	0.496	0.813	0.266	0.702
0.921	0.18	0.726	0.492	0.812	0.263	0.7
0.923	0.177	0.724	0.496	0.812	0.261	0.7
0.926	0.184	0.726	0.515	0.814	0.271	0.703
0.916	0.197	0.723	0.505	0.808	0.284	0.697
0.928	0.184	0.714	0.539	0.807	0.274	0.695
0.93	0.166	0.719	0.506	0.811	0.25	0.698
0.918	0.18	0.723	0.486	0.809	0.263	0.696
0.925	0.189	0.722	0.526	0.811	0.278	0.701
0.922	0.182	0.723	0.502	0.811	0.267	0.699
0.919	0.187	0.719	0.505	0.807	0.273	0.694
0.927	0.173	0.721	0.508	0.811	0.258	0.699
0.928	0.192	0.722	0.541	0.812	0.284	0.702
0.923	0.193	0.723	0.521	0.811	0.281	0.7
0.924	0.153	0.723	0.456	0.811	0.229	0.696
0.92	0.171	0.723	0.478	0.81	0.252	0.697
0.925	0.193	0.721	0.533	0.811	0.283	0.701
0.923	0.182	0.713	0.517	0.805	0.269	0.692
0.932	0.174	0.72	0.529	0.813	0.262	0.701
0.917	0.181	0.713	0.496	0.803	0.265	0.689
0.925	0.181	0.719	0.513	0.809	0.267	0.697
0.922	0.176	0.709	0.507	0.802	0.261	0.687
0.925	0.183	0.715	0.523	0.806	0.271	0.694
0.923	0.175	0.716	0.501	0.807	0.259	0.693
0.912	0.179	0.719	0.469	0.804	0.259	0.691
0.93	0.194	0.715	0.559	0.809	0.288	0.698
0.928	0.187	0.718	0.536	0.809	0.277	0.698
0.924	0.183	0.72	0.514	0.809	0.27	0.698
0.921	0.183	0.716	0.508	0.806	0.269	0.693
0.929	0.173	0.716	0.522	0.809	0.26	0.697
0.92	0.176	0.71	0.501	0.802	0.26	0.687
0.923	0.177	0.71	0.513	0.802	0.263	0.688
0.93	0.189	0.725	0.539	0.814	0.279	0.705
0.926	0.176	0.72	0.51	0.81	0.262	0.698
0.925	0.161	0.703	0.501	0.799	0.244	0.682
0.928	0.169	0.725	0.498	0.814	0.252	0.702
0.924	0.183	0.724	0.51	0.812	0.27	0.701
0.922	0.185	0.725	0.504	0.812	0.27	0.701
0.922	0.183	0.721	0.507	0.81	0.269	0.698
0.922	0.187	0.723	0.511	0.81	0.273	0.699
0.927	0.182	0.719	0.526	0.81	0.271	0.699
0.923	0.173	0.71	0.505	0.802	0.258	0.688
0.919	0.168	0.708	0.487	0.8	0.249	0.684
0.926	0.18	0.72	0.514	0.81	0.267	0.698
0.926	0.18	0.726	0.51	0.814	0.266	0.703
0.922	0.174	0.724	0.487	0.812	0.256	0.699
0.929	0.187	0.711	0.55	0.806	0.279	0.694
0.923	0.172	0.704	0.513	0.799	0.258	0.684
0.919	0.173	0.719	0.481	0.807	0.254	0.693
0.929	0.186	0.73	0.526	0.818	0.275	0.709
0.927	0.18	0.726	0.514	0.814	0.266	0.704
0.921	0.171	0.722	0.48	0.809	0.252	0.696
0.927	0.184	0.719	0.527	0.809	0.273	0.698
0.923	0.181	0.711	0.519	0.804	0.268	0.69
0.922	0.19	0.724	0.514	0.811	0.277	0.7
0.925	0.158	0.717	0.478	0.808	0.238	0.693
0.922	0.195	0.715	0.533	0.806	0.286	0.694
0.928	0.182	0.732	0.511	0.818	0.268	0.709
0.927	0.176	0.717	0.515	0.808	0.262	0.695
0.923	0.18	0.728	0.497	0.814	0.265	0.703
0.923	0.177	0.716	0.506	0.807	0.262	0.694
0.923	0.183	0.709	0.526	0.802	0.272	0.689
0.918	0.195	0.727	0.507	0.811	0.282	0.701
